time,input_1
1742435640000,36.96666666655801
1742435700000,39.188400966601634
1742435760000,38.66988915716589
1742435820000,39.358333333317816
1742435880000,41.30833333358168
1742435940000,36.07500000003105
1742436000000,37.14166666652696
1742436060000,36.45833333333333
1742436120000,38.3416666664804
1742436180000,37.2833333335196
1742436240000,37.01666666660457
1742436300000,35.57500000034148
1742436360000,38.13333333314707
1742436420000,38.45000000010865
1742436480000,40.91666666674427
1742436540000,38.68333333327124
1742436600000,36.31666666672875
1742436660000,40.34564362349455
1742436720000,40.17934528985674
1742436780000,37.35833333300738
1742436840000,37.775000000062086
1742436900000,36.40833333367481
1742436960000,37.985400486324494
1742437020000,37.85626187553554
1742437080000,41.5083333333799
1742437140000,35.341666666402794
1742437200000,37.80833333381452
1742437260000,38.374999999456726
1742437320000,38.29166666682189
1742437380000,39.18333333373691
1742437440000,35.016666666294135
1742437500000,38.44166666657354
1742437560000,38.9416666670392
1742437620000,37.23856345279725
1742437680000,43.545295441100485
1742437740000,38.49166666662009
1742437800000,38.18333333358168
1742437860000,39.36868771059592
1742437920000,38.6260228993079
1742437980000,38.33024984582563
1742438040000,36.391666666604586
1742438100000,36.6583333335196
1742438160000,37.51666666668218
1742438220000,37.474999999782696
1742438280000,35.80000000035702
1742438340000,39.74999999976717
1742438400000,35.20000000018626
1742438460000,40.44166666649593
1742438520000,38.05000000012417
1742438580000,38.29166666643384
1742438640000,38.138488459496834
1742438700000,37.61146762241052
1742438760000,39.06666666657353
1742438820000,39.31666666641831
1742438880000,39.88333333361274
1742438940000,36.391666666604586
1742439000000,38.00000000007762
1742439060000,38.53333333313154
1742439120000,38.391666666526966
1742439180000,37.66666666682188
1742439240000,37.96040131980079
1742439300000,35.68952298416156
1742439360000,41.81124277113268
1742439420000,37.57187859419358
1742439480000,38.966666666868456
1742439540000,41.449999999798216
1742439600000,37.308333333348855
1742439660000,39.45000000026388
1742439720000,39.616666666309655
1742439780000,37.46666666663563
1742439840000,37.60000000009314
1742439900000,36.88333333353513
1742439960000,39.83333333317811
1742440020000,36.80000000012418
1742440080000,38.01666666637175
1742440140000,39.45833333341094
1742440200000,37.31666666649593
1742440260000,38.84982002388817
1742440320000,39.28357114312953
1742440380000,38.08333333348856
1742440440000,36.516666666526966
1742440500000,37.95833333356617
1742440560000,38.62499999968956
1742440620000,36.99166666677532
1742440680000,39.04166666674428
1742440740000,42.36666666693054
1742440800000,36.77499999951882
1742440860000,40.41666666705473
1742440920000,37.44166666641832
1742440980000,37.333333333566166
1742441040000,36.94166666672876
1742441100000,36.59166666640279
1742441160000,37.28333333313154
1742441220000,39.69166666696158
1742441280000,37.04166666643384
1742441340000,40.38333333330228
1742441400000,36.98333333362825
1742441460000,38.38333333299184
1742441520000,37.7833333335972
1742441580000,38.716666666635625
1742441640000,38.00000000007762
1742441700000,37.9583333331781
1742441760000,37.74999999984479
1742441820000,36.716666667101286
1742441880000,37.90833333313155
1742441940000,39.24166666693054
1742442000000,36.9166666661234
1742442060000,38.10833333331781
1742442120000,41.09166666671323
1742442180000,35.88333333376794
1742442240000,37.34999999986031
1742442300000,36.86666666646487
1742442360000,38.9833333331626
1742442420000,38.4250000002794
1742442480000,38.50833333330229
1742442540000,41.12500000007762
1742442600000,38.800000000046566
1742442660000,37.54166666651144
1742442720000,37.91666666666666
1742442780000,36.433333333116025
1742442840000,35.12500000031045
1742442900000,37.57499999987582
1742442960000,37.04999999996896
1742443020000,37.27499999998448
1742443080000,38.50000000015522
1742443140000,35.550000000124186
1742443200000,39.65833333320917
1742443260000,38.20833333302289
1742443320000,37.958333333566166
1742443380000,36.933333333581686
1742443440000,37.64999999975165
1742443500000,36.95525372873176
1742443560000,38.53654471205934
1742443620000,37.99166666693055
1742443680000,36.04166666666667
1742443740000,35.51666666637174
1742443800000,42.10000000001553
1742443860000,37.64166666699262
1742443920000,36.80833333327125
1742443980000,39.30833333327125
1742444040000,35.75833333306946
1742444100000,38.341666666868456
1742444160000,39.63333333337991
1742444220000,37.866666666620105
1742444280000,39.36666666646488
1742444340000,38.08333333348856
1742444400000,40.30833333342648
1742444460000,40.37500000015521
1742444520000,37.41666666658906
1742444580000,37.54166666651144
1742444640000,38.95000000018627
1742444700000,36.48333333316259
1742444760000,39.56666666665114
1742444820000,35.7583333334575
1742444880000,37.05833333311603
1742444940000,37.16666666674429
1742445000000,37.40833333344198
1742445060000,41.4916666666977
1742445120000,44.771220048624286
1742445180000,68.11756076417831
1742445240000,34.975000000170745
1742445300000,38.43846346147135
1742445360000,38.29485790440626
1742445420000,36.15212826229812
1742445480000,36.39378687409683
1742445540000,36.51243416213779
1742445600000,39.066666666573525
1742445660000,37.95310234530183
1742445720000,35.196759837790104
1742445780000,38.716666666635625
1742445840000,38.00833333322469
1742445900000,37.01666666660457
1742445960000,38.99166666669771
1742446020000,37.45000000034149
1742446080000,37.45833333310051
1742446140000,36.45833333333333
1742446200000,38.43846346108333
1742446260000,38.71989332461445
1742446320000,37.22499999993792
1742446380000,37.34166666671324
1742446440000,36.01666666644936
1742446500000,36.25000000038805
1742446560000,38.09166666663562
1742446620000,36.5749999997206
1742446680000,38.458333333643765
1742446740000,37.01666666660458
1742446800000,40.29166666674428
1742446860000,38.33333333294529
1742446920000,38.86666666677532
1742446980000,36.90833333375243
1742447040000,37.24999999976717
1742447100000,34.44999999987582
1742447160000,38.00833333322469
1742447220000,36.94692108997126
1742447280000,36.6613884494255
1742447340000,36.383333333069466
1742447400000,39.47500000009313
1742447460000,36.67499999981374
1742447520000,35.500000000077605
1742447580000,38.01666666675981
1742447640000,37.883333333302296
1742447700000,38.01666666675981
1742447760000,37.79166666674427
1742447820000,38.13333333353513
1742447880000,38.99166666630967
1742447940000,37.10833333355065
1742448000000,38.48333333308498
1742448060000,39.4000000002173
1742448120000,38.27499999975165
1742448180000,38.675000000124186
1742448240000,39.408333333364375
1742448300000,37.02499999975164
1742448360000,38.416666667132326
1742448420000,37.85207159716328
1742448480000,37.247908263764
1742448540000,37.65000000013969
1742448600000,39.69166666657353
1742448660000,38.22500000009313
1742448720000,36.116666666542486
1742448780000,37.90833333351959
1742448840000,37.458333333100505
1742448900000,35.583333333488554
1742448960000,38.800000000046566
1742449020000,36.44166666665114
1742449080000,38.38309784060687
1742449140000,34.26580421417772
1742449200000,38.46666666679084
1742449260000,38.1416666666822
1742449320000,36.59999999993791
1742449380000,38.67500000012417
1742449440000,37.26666666644935
1742449500000,37.20000000010866
1742449560000,38.74999999999999
1742449620000,37.708333333333336
1742449680000,38.40833333320916
1742449740000,36.283333333364375
1742449800000,37.96666666671323
1742449860000,40.400000000372536
1742449920000,37.20833333325573
1742449980000,39.94166666641832
1742450040000,39.05833333342647
1742450100000,35.441666666495934
1742450160000,37.97500000024836
1742450220000,37.79166666635623
1742450280000,36.72500000024835
1742450340000,37.72499999962747
1742450400000,37.875000000155225
1742450460000,41.19166666680636
1742450520000,37.30833333334886
1742450580000,38.04166666658906
1742450640000,39.97499999978269
1742450700000,36.58333333364377
1742450760000,39.066666666573525
1742450820000,37.35833333339542
1742450880000,37.27499999998448
1742450940000,36.75000000007762
1742451000000,37.55833333319363
1742451060000,39.73333333347304
1742451120000,38.35000000001551
1742451180000,38.43333333303842
1742451240000,37.00000000031044
1742451300000,37.96666666671322
1742451360000,37.49999999961196
1742451420000,37.275000000372536
1742451480000,36.75833333322468
1742451540000,39.23333333339543
1742451600000,37.40833333305393
1742451660000,42.958333333566166
1742451720000,38.24999999992239
1742451780000,38.82500000026388
1742451840000,38.93333333311602
1742451900000,37.14166666652696
1742451960000,38.858333333628245
1742452020000,37.84166666640279
1742452080000,37.80000000027939
1742452140000,38.67499999973612
1742452200000,39.42500000004656
1742452260000,42.99283452764081
1742452320000,37.66461076843037
1742452380000,39.42500000004656
1742452440000,38.25833333306946
1742452500000,38.47500000032596
1742452560000,39.116666666620105
1742452620000,36.99166666677532
1742452680000,39.333333333100505
1742452740000,37.28333333313154
1742452800000,38.908333333674825
1742452860000,40.39999999998447
1742452920000,37.40833333344199
1742452980000,37.17499999989135
1742453040000,38.63742417200127
1742453100000,36.50410027301005
1742453160000,39.583333333333336
1742453220000,38.01666666675981
1742453280000,35.78333333328676
1742453340000,39.16666666666666
1742453400000,37.60833333324021
1742453460000,69.43333333358169
1742453520000,37.39999999990686
1742453580000,38.03333333344199
1742453640000,37.07499999979822
1742453700000,37.133333333379895
1742453760000,37.93333333296081
1742453820000,36.95833333379899
1742453880000,38.9000000001397
1742453940000,37.42499999973612
1742454000000,38.60204659869506
1742454060000,42.216037861152856
1742454120000,37.722953825466846
1742454180000,36.54166666713232
1742454240000,39.061380264413245
1742454300000,36.99684984202644
1742454360000,39.26744321713016
1742454420000,37.29059358885206
1742454480000,35.74166666677532
1742454540000,38.50833333330228
1742454600000,37.60833333324021
1742454660000,41.6833333337369
1742454720000,38.43333333303842
1742454780000,36.41666666682188
1742454840000,37.483333333317816
1742454900000,36.17499999973612
1742454960000,40.450000000419095
1742455020000,38.00833333322469
1742455080000,36.96666666655801
1742455140000,38.00000000007762
1742455200000,37.46979317697677
1742455260000,44.11387236023812
1742455320000,37.41666666658905
1742455380000,35.7333333332402
1742455440000,38.58333333356616
1742455500000,37.556244375609005
1742455560000,38.61052771931441
1742455620000,38.8833333334575
1742455680000,37.483333333317816
1742455740000,39.17499999981373
1742455800000,35.61666666646488
1742455860000,38.58333333356616
1742455920000,43.50833333330228
1742455980000,37.31666666688398
1742456040000,37.60000000009314
1742456100000,36.15833333305394
1742456160000,39.45000000026388
1742456220000,38.65833333305394
1742456280000,36.48333333316258
1742456340000,38.36666666708577
1742456400000,37.39999999951882
1742456460000,36.72500000024835
1742456520000,38.54999999981374
1742456580000,37.216666667178885
1742456640000,36.82499999956539
1742456700000,36.27499999982926
1742456760000,37.18023498069767
1742456820000,38.703225268927625
1742456880000,39.47499999970508
1742456940000,42.483333333317816
1742457000000,37.67500000035702
1742457060000,39.29999999973612
1742457120000,40.225000000403575
1742457180000,38.90833333289872
1742457240000,37.6916666670392
1742457300000,38.41449188402075
1742457360000,37.993799379627525
1742457420000,38.13333333353513
1742457480000,38.616666666542486
1742457540000,37.766666666915015
1742457600000,36.8583333333178
1742457660000,37.05833333311603
1742457720000,42.07500000018627
1742457780000,36.241666666852936
1742457840000,37.80833333303841
1742457900000,34.966666667023674
1742457960000,36.51666666613891
1742458020000,36.28333333375242
1742458080000,36.8583333333178
1742458140000,37.533333332976326
1742458200000,36.84166666702367
1742458260000,38.22078528087262
1742458320000,38.045869724772494
1742458380000,39.64999999967405
1742458440000,41.62500000015522
1742458500000,38.09999999978268
1742458560000,39.50000000031044
1742458620000,37.34999999986031
1742458680000,38.74999999999999
1742458740000,41.66666666666666
1742458800000,37.8000000002794
1742458860000,38.874999999534346
1742458920000,37.67500000035701
1742458980000,40.49166666654249
1742459040000,36.833333333100505
1742459100000,36.86666666685293
1742459160000,38.04166666658906
1742459220000,36.8583333333178
1742459280000,37.34999999986031
1742459340000,37.16666666674429
1742459400000,37.333333333566166
1742459460000,37.65833333328676
1742459520000,35.691666666728764
1742459580000,41.38333333306946
1742459640000,37.70000000018627
1742459700000,37.12500000023282
1742459760000,38.84166666616997
1742459820000,38.2333333332402
1742459880000,37.36875437511805
1742459940000,38.42294743186046
1742460000000,36.60833333308497
1742460060000,38.98333333355064
1742460120000,34.75833333291424
1742460180000,41.44166666703919
1742460240000,36.560447985160295
1742460300000,37.42291409687268
1742460360000,37.56666666672876
1742460420000,35.89999999967404
1742460480000,38.26666666699264
1742460540000,35.533333333441995
1742460600000,36.69166666649593
1742460660000,37.17500000027941
1742460720000,39.39999999982926
1742460780000,37.79166666674427
1742460840000,36.51666666691502
1742460900000,37.34166666632519
1742460960000,39.012399173435
1742461020000,35.74571638101447
1742461080000,39.02500000006209
1742461140000,35.80833333311602
1742461200000,37.40000000029492
1742461260000,37.01666666660457
1742461320000,38.5999999998603
1742461380000,37.375000000077605
1742461440000,36.64999999998447
1742461500000,35.53333333344199
1742461560000,38.39166666691503
1742461620000,37.70833333294527
1742461680000,36.02499999998447
1742461740000,38.34166666686845
1742461800000,36.48333333316259
1742461860000,37.40833333305393
1742461920000,38.17500000043461
1742461980000,38.00833333322468
1742462040000,34.44999999987582
1742462100000,34.85000000024835
1742462160000,36.699999999643
1742462220000,36.091666667101286
1742462280000,39.71666666640279
1742462340000,40.21666666648041
1742462400000,37.21666666679084
1742462460000,39.9833333333178
1742462520000,36.71666666671322
1742462580000,39.458333333022885
1742462640000,36.90833333375243
1742462700000,37.299999999813735
1742462760000,38.9833333331626
1742462820000,37.01666666699264
1742462880000,37.67499999996895
1742462940000,38.28014332114156
1742463000000,37.94896581612799
1742463060000,38.77091806142141
1742463120000,36.43757082878215
1742463180000,41.11274084926577
1742463240000,38.77806109677442
1742463300000,38.02183151413363
1742463360000,39.8586478195851
1742463420000,34.72138905544464
1742463480000,37.187437487606175
1742463540000,36.96666666655801
1742463600000,37.283333333907656
1742463660000,37.49166666607683
1742463720000,37.30000000020179
1742463780000,40.01666666668219
1742463840000,38.09166666702368
1742463900000,35.749999999534346
1742463960000,36.425000000357
1742464020000,38.04999999973613
1742464080000,40.15833333328677
1742464140000,37.56666666672876
1742464200000,36.44166666703919
1742464260000,39.08333333286767
1742464320000,35.93333333342647
1742464380000,40.991666666620105
1742464440000,38.40833333320916
1742464500000,38.03333333344199
1742464560000,39.31666666680636
1742464620000,37.40833333344199
1742464680000,38.92499999996895
1742464740000,37.29999999981373
1742464800000,37.49166666685293
1742464860000,37.74999999984479
1742464920000,36.52500000006209
1742464980000,39.82500000003104
1742465040000,40.17499999996895
1742465100000,36.70000000003104
1742465160000,39.42500000004656
1742465220000,37.40833333305393
1742465280000,37.12500000023282
1742465340000,38.49166666662009
1742465400000,35.78333333328677
1742465460000,38.05833333327124
1742465520000,37.59166666694607
1742465580000,40.40833333313154
1742465640000,38.80833333319364
1742465700000,37.383333333612725
1742465760000,38.658333333442
1742465820000,36.56666666618549
1742465880000,40.43333333373691
1742465940000,37.6083333332402
1742466000000,38.69166666641832
1742466060000,39.49140114642069
1742466120000,37.099946659771945
1742466180000,41.32499999987582
1742466240000,36.975000000093125
1742466300000,41.57500000010865
1742466360000,40.23333333355063
1742466420000,37.9583333331781
1742466480000,37.20833333325573
1742466540000,38.99999999984478
1742466600000,37.38333333322468
1742466660000,37.75000000023283
1742466720000,36.641666666837416
1742466780000,36.833333333100505
1742466840000,39.62500000023284
1742466900000,37.550000000046566
1742466960000,38.39166666613891
1742467020000,37.20833333364377
1742467080000,36.933333333581686
1742467140000,38.63333333322467
1742467200000,36.86666666685293
1742467260000,36.84999999978269
1742467320000,37.550000000046566
1742467380000,37.15000000006208
1742467440000,40.17499999996896
1742467500000,38.04166666658906
1742467560000,35.86666666669771
1742467620000,35.53333333305393
1742467680000,37.325000000419095
1742467740000,36.76666666637174
1742467800000,37.816666666573525
1742467860000,39.416666666511446
1742467920000,36.20000000034148
1742467980000,39.32499999995343
1742468040000,39.4833333332402
1742468100000,37.35000000024835
1742468160000,37.49166666685293
1742468220000,38.85833333285216
1742468280000,35.70000000026388
1742468340000,37.69374354186642
1742468400000,35.98953298438625
1742468460000,38.80833333319365
1742468520000,36.44378520753227
1742468580000,38.41461382015024
1742468640000,36.44166666665114
1742468700000,39.60000000001552
1742468760000,38.18333333358168
1742468820000,36.3583333332402
1742468880000,36.31878937374964
1742468940000,42.03140104665499
1742469000000,36.9583333330229
1742469060000,38.26666666660458
1742469120000,37.2000000004967
1742469180000,39.12499999976718
1742469240000,36.333333333022885
1742469300000,37.85833333386108
1742469360000,38.50833333330229
1742469420000,35.86666666630967
1742469480000,35.34166666679084
1742469540000,34.54166666682188
1742469600000,37.150000000062086
1742469660000,38.74999999999999
1742469720000,36.28333333297633
1742469780000,38.861390264115045
1742469840000,38.02190109496162
1742469900000,37.95000000003104
1742469960000,37.60833333324021
1742470020000,35.67500000004657
1742470080000,35.57499999995344
1742470140000,37.69166666665114
1742470200000,41.17499999973613
1742470260000,37.39166666675979
1742470320000,36.09166666671324
1742470380000,37.875000000155225
1742470440000,39.18333333334885
1742470500000,38.51666666683741
1742470560000,39.54999999996895
1742470620000,36.01666666644936
1742470680000,38.80833333358169
1742470740000,36.79999999973613
1742470800000,37.79166666674427
1742470860000,37.866666666620105
1742470920000,36.04166666666666
1742470980000,36.73333333339542
1742471040000,39.22499999986031
1742471100000,36.01666666644936
1742471160000,37.40000000029492
1742471220000,37.541666666899495
1742471280000,36.19166666641831
1742471340000,36.79999999973612
1742471400000,37.31666666688398
1742471460000,40.34999999993792
1742471520000,36.0333333335196
1742471580000,34.87499999968956
1742471640000,41.10000000024835
1742471700000,35.86666666669771
1742471760000,38.35000000001551
1742471820000,36.25000000000001
1742471880000,37.27499999998447
1742471940000,37.48333333370586
1742472000000,39.94166666641832
1742472060000,37.79999999989134
1742472120000,35.33656650493048
1742472180000,35.66262249186492
1742472240000,39.26160513385428
1742472300000,36.44788159623946
1742472360000,40.816666666651145
1742472420000,35.266666666526966
1742472480000,35.00833333314707
1742472540000,34.55327233635215
1742472600000,37.86355984461234
1742472660000,35.27500000045014
1742472720000,35.86047131745202
1742472780000,38.6146204872254
1742472840000,36.49166666669772
1742472900000,37.2166666664028
1742472960000,39.16666666705472
1742473020000,36.18333333327124
1742473080000,36.9999999999224
1742473140000,36.3166666663407
1742473200000,38.77500000021731
1742473260000,39.018699376935785
1742473320000,38.21460715346312
1742473380000,35.8583333331626
1742473440000,39.20833333356617
1742473500000,35.27499999967403
1742473560000,39.80000000020178
1742473620000,35.91666666674428
1742473680000,37.19166666657354
1742473740000,37.20000000010866
1742473800000,41.691666666495934
1742473860000,38.89166666660457
1742473920000,37.60207993076211
1742473980000,38.781292710176096
1742474040000,37.22499999993792
1742474100000,38.20833333302289
1742474160000,40.57500000034149
1742474220000,38.8583333332402
1742474280000,36.841666666247576
1742474340000,37.10833333355063
1742474400000,38.06666666641832
1742474460000,37.30833333373691
1742474520000,37.5
1742474580000,35.57499999995344
1742474640000,40.12499999992238
1742474700000,38.324999999798216
1742474760000,37.80833333381453
1742474820000,37.37499999968957
1742474880000,37.69166666665114
1742474940000,35.991666666620105
1742475000000,37.90833333351959
1742475060000,40.0666666663407
1742475120000,38.75833333353512
1742475180000,37.02499999975164
1742475240000,39.66666666674428
1742475300000,36.4000000001397
1742475360000,37.64166666699264
1742475420000,38.57500000003105
1742475480000,35.66666666612339
1742475540000,38.21666666694605
1742475600000,35.8416666664804
1742475660000,38.00833333361273
1742475720000,37.31666666649593
1742475780000,36.31666666672875
1742475840000,39.49166666677533
1742475900000,37.78333333320916
1742475960000,38.66666666658906
1742476020000,36.933333333581686
1742476080000,36.40833333289872
1742476140000,36.35000000009313
1742476200000,38.43333333342647
1742476260000,37.814551878238646
1742476320000,36.19361936188963
1742476380000,37.59166666655801
1742476440000,39.89166666675981
1742476500000,36.32499999987581
1742476560000,38.76666666668218
1742476620000,36.216666666635625
1742476680000,36.82499999995344
1742476740000,35.641666666682184
1742476800000,35.8166666670392
1742476860000,39.04166666674427
1742476920000,36.733333333007366
1742476980000,35.85833333355064
1742477040000,37.10833333316259
1742477100000,39.94166666680636
1742477160000,38.42499999989136
1742477220000,36.51666666691502
1742477280000,38.04476442836764
1742477340000,36.49484192460149
1742477400000,37.56250416661848
1742477460000,37.9895996531976
1742477520000,36.89482192597394
1742477580000,35.23009483790449
1742477640000,38.57500000003105
1742477700000,40.0
1742477760000,39.96666666663562
1742477820000,35.76666666660457
1742477880000,39.37500000000001
1742477940000,35.9083333335972
1742478000000,37.79166666635623
1742478060000,38.45000000010865
1742478120000,37.51874937503637
1742478180000,35.756191873186616
1742478240000,38.45833333325572
1742478300000,41.19166666641832
1742478360000,40.11132776723989
1742478420000,35.288431087910624
1742478480000,36.55000000027939
1742478540000,36.25000000000001
1742478600000,38.5665244630324
1742478660000,38.85851446909258
1742478720000,39.89999999990687
1742478780000,37.19166666657353
1742478840000,39.69970670567944
1742478900000,35.758101080081914
1742478960000,37.83333333364378
1742479020000,35.10833333285215
1742479080000,36.2750000002173
1742479140000,36.75833333322467
1742479200000,36.783333333442
1742479260000,38.216666666558005
1742479320000,36.79166666697711
1742479380000,34.285523815981456
1742479440000,35.33951131678001
1742479500000,38.2333333332402
1742479560000,36.93025581206223
1742479620000,37.49271039850313
1742479680000,34.94823533370155
1742479740000,37.919826652034736
1742479800000,36.41469186448837
1742479860000,35.75190852392185
1742479920000,36.22500000017075
1742479980000,33.14999999982926
1742480040000,35.2166666664804
1742480100000,36.70833333356616
1742480160000,36.70316484178895
1742480220000,35.23009483790449
1742480280000,35.658333333364375
1742480340000,35.75321233930543
1742480400000,37.0218510930824
1742480460000,39.39166666668219
1742480520000,36.36666666638727
1742480580000,35.92499999989134
1742480640000,37.43333333327124
1742480700000,38.9166666668219
1742480760000,38.18539382045434
1742480820000,38.74795826488744
1742480880000,36.783333333442
1742480940000,37.18333333342648
1742481000000,37.88333333291424
1742481060000,37.80833333342647
1742481120000,44.47870141999846
1742481180000,41.06273751605172
1742481240000,37.37499999968957
1742481300000,39.975000000170745
1742481360000,38.783333333364375
1742481420000,37.25833333330228
1742481480000,38.49166666662009
1742481540000,38.73333333331781
1742481600000,35.93333333342647
1742481660000,38.8833333334575
1742481720000,38.03333333344199
1742481780000,39.17499999981373
1742481840000,39.016666666526966
1742481900000,36.05000000020178
1742481960000,39.20833333317811
1742482020000,37.05833333350408
1742482080000,37.974999999860295
1742482140000,36.283333333364375
1742482200000,38.675000000124186
1742482260000,39.03333333320915
1742482320000,37.23333333347303
1742482380000,37.0666666662631
1742482440000,41.93333333358169
1742482500000,35.71666666655802
1742482560000,37.91666666705471
1742482620000,36.07499999964298
1742482680000,35.891666666526966
1742482740000,36.42499999996895
1742482800000,36.641666666837416
1742482860000,37.51666666668218
1742482920000,36.18333333327125
1742482980000,37.6249999999224
1742483040000,40.577560780663234
1742483100000,36.49669106046236
1742483160000,41.99166666638728
1742483220000,38.791666666511446
1742483280000,36.47500000001552
1742483340000,37.06666666665115
1742483400000,36.683333333348855
1742483460000,38.30833333311603
1742483520000,37.81666666696159
1742483580000,36.216666666635625
1742483640000,38.43333333342647
1742483700000,40.48333333300738
1742483760000,37.51666666668218
1742483820000,35.15833333367482
1742483880000,38.616666666542486
1742483940000,37.16666666674428
1742484000000,37.82500000010865
1742484060000,39.28333333305394
1742484120000,34.78333333351959
1742484180000,38.06666666680636
1742484240000,39.6999999997206
1742484300000,37.82500000010865
1742484360000,41.95833333341095
1742484420000,35.30833333342647
1742484480000,38.45833333325572
1742484540000,36.54999999989135
1742484600000,38.24259694408664
1742484660000,37.0905635845532
1742484720000,39.2666666659837
1742484780000,37.20833333364377
1742484840000,40.208333333333336
1742484900000,37.31666666649593
1742484960000,37.20833333364377
1742485020000,35.94166666618548
1742485080000,37.30000000058984
1742485140000,40.52499999990686
1742485200000,38.3416666664804
1742485260000,37.699999999798216
1742485320000,36.55000000027939
1742485380000,37.25000000015521
1742485440000,39.38333333314708
1742485500000,37.44166666641832
1742485560000,38.816666667116806
1742485620000,37.325000000031054
1742485680000,36.75833333322468
1742485740000,41.97499999970509
1742485800000,38.29166666682189
1742485860000,39.05000000027941
1742485920000,35.891666666526966
1742485980000,37.2166666664028
1742486040000,40.38333333330228
1742486100000,38.2333333332402
1742486160000,38.90833333367482
1742486220000,34.31666666680636
1742486280000,34.72499999954985
1742486340000,34.85000000024836
1742486400000,37.51666666668218
1742486460000,37.16666666674428
1742486520000,35.39166666644936
1742486580000,37.84166666679084
1742486640000,39.72499999993791
1742486700000,34.975000000170745
1742486760000,36.63333333291423
1742486820000,35.18333333350407
1742486880000,34.04166666674428
1742486940000,35.85000000001553
1742487000000,36.79166666697711
1742487060000,38.366666666309655
1742487120000,36.94166666672876
1742487180000,35.50000000007761
1742487240000,39.42500000004656
1742487300000,37.56666666634069
1742487360000,38.525000000372536
1742487420000,34.008333332991846
1742487480000,36.75000000007761
1742487540000,34.48333333362825
1742487600000,37.48333333292977
1742487660000,39.1416666668374
1742487720000,35.34166666679084
1742487780000,37.61666666677532
1742487840000,40.34166666679084
1742487900000,36.75833333322467
1742487960000,38.73333333331781
1742488020000,37.44999999956538
1742488080000,36.308333333581686
1742488140000,37.55833333319363
1742488200000,36.52711576287
1742488260000,37.28124270827653
1742488320000,36.04999999981373
1742488380000,34.724999999937914
1742488440000,41.066666666883975
1742488500000,38.566666666495934
1742488560000,39.06666666657353
1742488620000,36.87499999999999
1742488680000,37.033333333674825
1742488740000,35.70833333341095
1742488800000,38.11666666646487
1742488860000,39.38333333314708
1742488920000,36.95000000026387
1742488980000,37.59166666655802
1742489040000,41.4666666664804
1742489100000,36.20000000034148
1742489160000,37.9916666665425
1742489220000,38.6416666667598
1742489280000,35.74166666677532
1742489340000,38.76666666668218
1742489400000,36.2937902068379
1742489460000,39.6813227104621
1742489520000,38.14166666668218
1742489580000,35.80833333350408
1742489640000,39.89999999990688
1742489700000,37.72500000001553
1742489760000,38.51666666644936
1742489820000,37.700000000186265
1742489880000,37.50833333353511
1742489940000,37.816666666573525
1742490000000,42.00000000031044
1742490060000,37.533333332976326
1742490120000,38.24166666677532
1742490180000,35.291666666744284
1742490240000,41.61666666662009
1742490300000,38.033333333053946
1742490360000,39.85833333378348
1742490420000,35.891666666526966
1742490480000,37.51666666629414
1742490540000,35.31666666696158
1742490600000,37.81144276090036
1742490660000,38.42192109633422
1742490720000,38.245783614534346
1742490780000,36.13740916031577
1742490840000,36.43333333350407
1742490900000,42.0083333334575
1742490960000,38.19166666672875
1742491020000,36.34999999970509
1742491080000,36.241666666852936
1742491140000,35.88547048436376
1742491200000,37.83126104195712
1742491260000,37.89166666644935
1742491320000,36.466666666868456
1742491380000,35.491666666542486
1742491440000,36.10000000024836
1742491500000,37.924999999813735
1742491560000,36.09166666671324
1742491620000,37.0416666668219
1742491680000,36.16666666658905
1742491740000,37.35833333339542
1742491800000,36.433333333116025
1742491860000,38.92499999996895
1742491920000,36.8916666666822
1742491980000,36.06666666649592
1742492040000,37.84166666679084
1742492100000,40.59859683033875
1742492160000,36.69261413834719
1742492220000,35.60321983917878
1742492280000,36.688501091550506
1742492340000,37.10000000001552
1742492400000,37.75207493106847
1742492460000,37.2645754856322
1742492520000,35.991666666620105
1742492580000,36.43333333350407
1742492640000,34.025000000062086
1742492700000,37.94166666649592
1742492760000,37.40833333344199
1742492820000,35.18333333350407
1742492880000,35.133333333457514
1742492940000,36.55833333303842
1742493000000,36.3595460681829
1742493060000,38.18548521525028
1742493120000,36.52182609097858
1742493180000,36.14999999990687
1742493240000,38.19166666672875
1742493300000,39.38333333353512
1742493360000,38.7083333331005
1742493420000,36.00833333369033
1742493480000,38.65833333305393
1742493540000,36.908333333364375
1742493600000,36.47500000040358
1742493660000,37.06666666665115
1742493720000,36.28333333297633
1742493780000,36.82500000034148
1742493840000,37.49166666607683
1742493900000,40.02500000060536
1742493960000,41.29166666651145
1742494020000,36.88333333314706
1742494080000,35.45000000003105
1742494140000,37.53541548618151
1742494200000,35.297843261333384
1742494260000,38.616666666542486
1742494320000,37.5250000002173
1742494380000,37.083333333333336
1742494440000,37.46666666663563
1742494500000,35.441666666883975
1742494560000,41.89999999982925
1742494620000,37.1166666666977
1742494680000,36.46256916205586
1742494740000,36.32908860598467
1742494800000,39.96666666663562
1742494860000,39.03739750670872
1742494920000,38.35833333316258
1742494980000,36.22074805004074
1742495040000,39.04999999989135
1742495100000,35.35000000032596
1742495160000,41.88333333314706
1742495220000,36.05000000020178
1742495280000,35.5833333331005
1742495340000,35.11666666677532
1742495400000,35.233333333162584
1742495460000,36.94166666672876
1742495520000,35.249999999844775
1742495580000,34.650000000062086
