time,input_1,input_2
1742495040000,39.04999999989135,26.555320992276464
1742495100000,35.35000000032596,26.512691261864617
1742495160000,41.883333333147064,26.510511807672753
1742495220000,36.050000000201784,26.50838155109245
1742495280000,35.5833333331005,26.500052395456297
1742495340000,35.11666666677532,26.60275732933719
1742495400000,35.233333333162584,26.666256686570378
1742495460000,36.94166666672876,26.70307617905765
1742495520000,35.249999999844775,26.7376916185473
1742495580000,34.650000000062086,26.741804538873247
1742495640000,36.241666666852936,26.73449869355743
1742495700000,35.96666666679085,26.722661748217448
1742495760000,39.84166666671322,26.66055960315238
1742495820000,36.34166666616996,26.599564404347298
1742495880000,34.61666666669772,26.554115650793385
1742495940000,36.3583333332402,26.51548568620091
1742496000000,35.458333333954215,26.516115415628803
1742496060000,38.174999999658525,26.515441408350515
1742496120000,36.31666666672876,26.507717383336484
1742496180000,36.133333333224684,26.537850920413508
1742496240000,36.334549817791206,26.576166020292057
1742496300000,36.248770648744376,26.61584881377179
1742496360000,40.00833333353512,26.659723243755963
1742496420000,36.324999999875814,26.705408145845343
1742496480000,35.491666666542486,26.722528914666242
1742496540000,36.324999999875814,26.73511366370186
1742496600000,37.7583333333799,26.743644529545385
1742496660000,39.15000000037252,26.754285972924585
1742496720000,34.19999999964299,26.770142363128556
1742496780000,36.81666666680636,26.775829607024228
1742496840000,37.175000000279404,26.772956466509456
1742496900000,37.59166666655801,26.76976846128074
1742496960000,37.058333333116025,26.74592237896034
1742497020000,37.875000000155225,26.724860881453914
1742497080000,35.933333333038405,26.73123689191137
1742497140000,38.491666667008154,26.756307994759474
1742497200000,36.428178591039405,26.787932219466605
1742497260000,36.37181859085194,26.818267466751024
1742497320000,36.64999999998449,26.82138659532357
1742497380000,36.38333333306946,26.824978020967038
1742497440000,36.86666666685293,26.810041626099135
1742497500000,39.04999999989134,26.794573897026453
1742497560000,42.58333333341094,26.77834852473583
1742497620000,37.25833333330228,26.75656382233954
1742497680000,37.941666666883975,26.697551287280106
1742497740000,38.020798613518906,26.618185700320616
1742497800000,38.69591306082416,26.5154856862009
1742497860000,36.924999999658525,26.417213457121093
1742497920000,36.96043465225587,26.344952005270052
1742497980000,37.88126270911397,26.27509139686286
1742498040000,38.933333333116025,26.241376273664663
1742498100000,37.44166666641831,26.218971681362813
1742498160000,40.2583333333799,26.206962544382396
1742498220000,37.65000000013969,26.195386346383653
1742498280000,36.02499999998447,26.223975078457894
1742498340000,36.35833333362826,26.255338555823794
1742498400000,36.21666666663563,26.30723711625249
1742498460000,39.62499999984478,26.361959619584386
1742498520000,38.21666666694606,26.416096671338806
1742498580000,35.88333333299185,26.464644874420628
1742498640000,39.152028265708964,26.495472097820596
1742498700000,36.956231874473424,26.514742802266433
1742498760000,41.358333333240196,26.525753227732295
1742498820000,37.916666666666664,26.535809219534013
1742498880000,36.291666666511446,26.54971246455927
1742498940000,38.07278301723389,26.58025926157338
1742499000000,38.22725302581467,26.587737298529635
1742499060000,36.824999999953434,26.5814055659226
1742499120000,36.641666666837416,26.565770564970613
1742499180000,35.62499999999999,26.553687631572863
1742499240000,34.53333333328676,26.542337742587286
1742499300000,37.55833333358169,26.530658229604263
1742499360000,38.724999999782696,26.51728139902263
1742499420000,38.03333333344199,26.516248249179995
1742499480000,36.14999999990687,26.51602685992801
1742499540000,38.22500000009313,26.45905110598691
1742499600000,36.27499999982926,26.42436678984108
1742499660000,37.625000000310436,26.39904969893522
1742499720000,37.34999999986031,26.391689736246672
1742499780000,35.0166666666822,26.384260896901978
1742499840000,37.74166666630967,26.377943923578396
1742499900000,39.258333333612725,26.392959034624784
1742499960000,40.691666666728764,26.42312209026877
1742500020000,36.92500000004657,26.44329311100605
1742500080000,35.54999999973612,26.452188039175084
1742500140000,37.03333333328678,26.499614536713466
1742500200000,39.33333333348856,26.547769158902877
1742500260000,37.03333333328677,26.5989887922921
1742500320000,35.741666666775316,26.642809104903577
1742500380000,34.958333333488554,26.685114131079146
1742500440000,36.116666666542486,26.72614001935434
1742500500000,38.44166666657354,26.749863107645844
1742500560000,39.42500000004656,26.80370005396977
1742500620000,37.616666666387275,26.789004727398492
1742500680000,35.70833333379899,26.78241716721137
1742500740000,37.3083333329608,26.77657741071987
1742500800000,38.81445188839285,26.773310689312645
1742500860000,36.36030269665693,26.772169304724592
1742500920000,37.19166666696159,26.79331935793181
1742500980000,34.97499999978268,26.82043216165941
1742501040000,37.183333333426475,26.838428647965994
1742501100000,37.2416666666201,26.848533837379275
1742501160000,38.458333333643765,26.812024289844782
1742501220000,38.40833333320916,26.873540983332333
1742501280000,37.99999999968955,26.909460159528177
1742501340000,37.083333333333336,26.94527602073975
1742501400000,38.208333333410934,26.97813018573575
1742501460000,38.50833333330229,27.022909851772514
1742501520000,37.54166666651144,27.046460748423574
1742501580000,36.95000000026387,27.027652501526354
1742501640000,37.58333333341095,26.92665964452757
1742501700000,38.83333333302289,26.8331399047239
1742501760000,38.57500000041909,26.760844014544784
1742501820000,39.60000000001552,26.668726406670405
1742501880000,35.341666666402794,26.60055819610071
1742501940000,39.17499999981373,26.534234895964282
1742502000000,37.65833333328676,26.468339615048365
1742502060000,38.50000000054328,26.387852322545445
1742502120000,36.1416666667598,26.306710701808854
1742502180000,34.42499999965851,26.262339375947974
1742502240000,37.516666666682184,26.30999218249952
1742502300000,35.20833333333333,26.355411417486497
1742502360000,37.0250000001397,26.389923541991877
1742502420000,37.2166666664028,26.413159573929
1742502480000,38.63333333361273,26.433817651020686
1742502540000,36.62500000015522,26.450033183789003
1742502600000,38.216666666558005,26.47997976994212
1742502660000,38.57499999964299,26.510182183675347
1742502720000,34.9387551040673,26.539371126610533
1742502780000,36.13634469548441,26.570739523737608
1742502840000,36.49999999984478,26.600922258426195
1742502900000,38.43333333342647,26.63057857867116
1742502960000,37.599999999705084,26.651733551639534
1742503020000,39.07500000010865,26.67280980842942
1742503080000,35.60000000017074,26.694712585093416
1742503140000,37.899999999596425,26.719552459167208
1742503200000,36.733333333395414,26.732702980735688
1742503260000,36.19999999995343,26.74080582735869
1742503320000,34.51488184527298,26.748288784076102
1742503380000,36.11027769470001,26.756317834281795
1742503440000,34.899999999906875,26.764902817498015
1742503500000,36.06666666649592,26.77618874958858
1742503560000,39.258333333224684,26.802543910098244
1742503620000,36.18031830731996,26.830104412091003
1742503680000,38.261521793032614,26.89816438791529
1742503740000,36.16666666658905,26.97687072687995
1742503800000,38.15000000021731,26.912908912098132
1742503860000,38.9000000001397,26.830581628923078
1742503920000,37.39584027740796,26.761439305644586
1742503980000,35.362357490064724,26.692464254245373
1742504040000,36.88333333353512,26.625476786352962
1742504100000,34.92500000012417,26.554809337116303
1742504160000,37.89166666644937,26.47247221441893
1742504220000,39.65000000006209,26.392201391406843
1742504280000,36.21666666702368,26.271942749723387
1742504340000,34.20833333317812,26.140447373560903
1742504400000,38.29999999996896,26.15076411270386
1742504460000,38.933333333116025,26.198702265402417
1742504520000,35.61666666685292,26.23586122140943
1742504580000,35.6916666663407,26.270894840597293
1742504640000,36.41666666682188,26.30298152285302
1742504700000,37.24480442639878,26.335225637465744
1742504760000,39.288631098532036,26.363460146736795
1742504820000,38.358333333162584,26.3921964716457
1742504880000,38.85000000009313,26.422703910570554
1742504940000,36.00000000015522,26.452291354159343
1742505000000,37.10833333316259,26.482198582223226
1742505060000,37.2833333335196,26.503456870175867
1742505120000,35.99999999976718,26.522265117073086
1742505180000,36.683333333348855,26.50278778265872
1742505240000,37.39166666675979,26.48293654639654
1742505300000,36.45833333333333,26.462608093302286
1742505360000,38.00833333283662,26.46222435193216
1742505420000,36.34166666694607,26.46355760720529
1742505480000,38.05833333327124,26.46786239821629
1742505540000,35.87499999984478,26.473992420615954
1742505600000,38.1572149918016,26.480270035850296
1742505660000,39.10122847679533,26.477022993487708
1742505720000,36.701161492272085,26.47675240662416
1742505780000,36.6821689918447,26.51748310923002
1742505840000,36.67500000058983,26.55646237686452
1742505900000,37.99166666654249,26.597006128546475
1742505960000,37.62499999953434,26.618520244079193
1742506020000,34.68333333342647,26.633264768262034
1742506080000,35.80833333350408,26.623607277113905
1742506140000,39.27499999990687,26.611421028731897
1742506200000,35.95833333364378,26.596888054278732
1742506260000,38.43333333303841,26.58080043530048
1742506320000,37.48333333370586,26.56573120688136
1742506380000,35.13333333306946,26.547459213950077
1742506440000,37.24999999976717,26.532749128095322
1742506500000,36.75000000007762,26.51862941357923
1742506560000,38.48640901302238,26.50513942849102
1742506620000,38.571928596072794,26.496274018888933
1742506680000,36.37500000031044,26.50873577389564
1742506740000,38.016666666759804,26.529708715701272
1742506800000,36.899999999829255,26.55265448173022
1742506860000,37.34999999986031,26.585016670610674
1742506920000,35.91474185941126,26.614727108228355
1742506980000,38.01880188048297,26.645406738793643
1742507040000,36.84999999978269,26.561470693720747
1742507100000,38.82499999987582,26.48811213513206
1742507160000,38.66140026342882,26.434703208028655
1742507220000,37.2635298429415,26.397298263963886
1742507280000,36.90000000021732,26.369053915170525
1742507340000,39.258333333224684,26.363922604285417
1742507400000,36.791666666589066,26.357231729114005
1742507460000,38.77500000021731,26.34572932753261
1742507520000,37.775000000062086,26.33303634375158
1742507580000,37.34999999986031,26.318449251925724
1742507640000,37.55833333319363,26.398055907181817
1742507700000,36.75316234196051,26.470002494318912
1742507760000,37.480207344073065,26.533600246775222
1742507820000,39.458333333022885,26.581346528788718
1742507880000,36.39999999975166,26.618466126706487
1742507940000,36.6583333335196,26.624094333468296
1742508000000,39.69166666657353,26.6292059653088
1742508060000,37.60833333324021,26.64562812804564
1742508120000,36.99166666716337,26.66404771381159
1742508180000,37.34166666632518,26.668278708405268
1742508240000,36.25833333314708,26.691568857715097
1742508300000,36.774999999906875,26.710209832733046
1742508360000,38.208333333410934,26.71654156534009
1742508420000,36.824999999953434,26.718460272190704
1742508480000,36.98333333362825,26.718907970455852
1742508540000,36.07500000003105,26.71375206076496
1742508600000,39.15833333351959,26.70746952576947
1742508660000,37.616666666387275,26.644983639334274
1742508720000,36.69166666688397,26.580259261573367
1742508780000,35.241666666309655,26.530220370861425
1742508840000,36.65833333390764,26.48088992575589
1742508900000,36.3166666663407,26.432292525062493
1742508960000,36.199999999953434,26.402591926967133
1742509020000,37.21666666679084,26.413341605091755
1742509080000,35.79999999996895,26.430639485314266
1742509140000,36.94999999987583,26.443125839126758
1742509200000,39.750000000155225,26.45138119834558
1742509260000,38.116666666852936,26.540497751915147
1742509320000,34.166666666666664,26.63456358520706
1742509380000,37.39166666637175,26.737967125172002
1742509440000,35.68333333319364,26.706761080163076
1742509500000,37.64166666699262,26.67579118368961
1742509560000,36.08333333317811,26.668298387449894
1742509620000,36.068797706572376,26.62198375593262
1742509680000,35.01450048336496,26.57071984469299
1742509740000,35.150000000139705,26.533767518654507
1742509800000,38.291666666433834,26.50400296366413
1742509860000,36.966666666946054,26.4351951841442
1742509920000,35.9499999997206,26.363391270080626
1742509980000,36.08333333356617,26.318345936941455
1742510040000,36.741666666542486,26.407462490511
1742510100000,37.79166666674427,26.498714220422027
1742510160000,39.88333333322468,26.551439300724834
1742510220000,37.400000000294916,26.61706399477718
1742510280000,36.5749999997206,26.681881848000046
1742510340000,37.33333333317812,26.743359183398375
1742510400000,41.61666666662009,26.79352106813918
1742510460000,38.23333333362825,26.843072902496733
1742510520000,36.80000000012418,26.89184741459172
1742510580000,36.81666666641832,26.870033193628508
1742510640000,34.66666666674427,26.776060835798543
1742510700000,37.75311234422757,26.679899184254396
1742510760000,38.08023734574388,26.606825971812718
1742510820000,37.1583333328211,26.521832178091408
1742510880000,37.79166666674427,26.459356131178534
1742510940000,35.675000000046566,26.399531835528457
1742511000000,38.50833333330229,26.349694655023892
1742511060000,42.58333333341094,26.31778508416973
1742511120000,37.075000000186265,26.286515082265783
1742511180000,36.10833333300737,26.291410244615456
1742511240000,36.83333333348855,26.3695311320026
1742511300000,36.641666666837416,26.446436838384358
1742511360000,38.29999999996896,26.497966416726403
1742511420000,35.2166666664804,26.547090231863436
1742511480000,34.741666666620105,26.57290913840715
1742511540000,37.150000000062086,26.59345406099224
1742511600000,41.03333333351959,26.61303471039087
1742511660000,38.0833333331005,26.614564756110216
1742511720000,37.49166666685293,26.6173149025961
1742511780000,36.916666666511446,26.616739290540913
1742511840000,34.78333333351959,26.61853992312381
1742511900000,37.224999999937914,26.61996173409773
1742511960000,38.366666666697704,26.620325796423238
1742512020000,36.55422971829817,26.620133925738177
1742512080000,34.02893526222663,26.617742921816635
1742512140000,34.85833333300737,26.619553393921834
1742512200000,38.99999999984478,26.622254342796168
1742512260000,38.23333333362825,26.632512044805246
1742512320000,37.06666666665115,26.64205638144679
1742512380000,36.124118853064346,26.659974151574882
1742512440000,36.60927108119152,26.676317598133238
1742512500000,35.32500000010865,26.69360563883345
1742512560000,38.949999999798216,26.70657412923918
1742512620000,36.675000000201784,26.72247479729355
1742512680000,36.17836729925086,26.742601540180434
1742512740000,37.42186067439488,26.75846776990669
1742512800000,40.80833333350407,26.773723949249707
1742512860000,39.61666666630966,26.78074936817967
1742512920000,36.18546048497646,26.785865919781326
1742512980000,36.12287076243636,26.729982352816727
1742513040000,34.791666666666664,26.672071844256095
1742513100000,38.07499999995343,26.613379093671753
1742513160000,38.616666666542486,26.597335752543884
1742513220000,36.14999999990687,26.582556790032964
1742513280000,35.41666666705472,26.51931326037984
1742513340000,34.13333333330228,26.457329189582513
1742513400000,40.3666666666201,26.394400524643324
1742513460000,39.42500000004656,26.33324789348126
1742513520000,37.746854428440635,26.27326124571304
1742513580000,35.97799816665359,26.26796266294863
1742513640000,38.80833333358169,26.27588347840888
1742513700000,37.374999999689564,26.284079800493842
1742513760000,40.85833333355065,26.28171339537808
1742513820000,37.60000000009314,26.285181826992666
1742513880000,35.46666666632519,26.336007879489465
1742513940000,39.975000000170745,26.389338090414395
1742514000000,37.22709243019025,26.443347228378755
1742514060000,37.88126270872591,26.49835507785767
1742514120000,37.03333333328677,26.55010112569055
1742514180000,35.55000000012417,26.602186637043147
1742514240000,36.0999999998603,26.642479480906168
1742514300000,36.477117429822584,26.683810394372987
1742514360000,38.45628187559685,26.69710358901497
1742514420000,37.90833333351959,26.700699934419582
1742514480000,38.416666666744284,26.70275639458256
1742514540000,38.141666666294135,26.704522588837364
1742514600000,39.5250000001397,26.710588654342004
1742514660000,39.093696876894946,26.717338566647253
1742514720000,36.72816359168072,26.724649331724237
1742514780000,37.436453037892846,26.73084823078009
1742514840000,35.341666666790836,26.72345382976348
1742514900000,36.57207604989428,26.716369373699646
1742514960000,37.59481220960701,26.70838460134437
1742515020000,37.79999999989134,26.701344423130948
1742515080000,35.68333333358169,26.69458467130339
1742515140000,36.08333333317811,26.687524814045325
1742515200000,39.66666666674428,26.677252352752777
1742515260000,39.40833333297633,26.666679786029746
1742515320000,37.50833333353511,26.658449025616704
1742515380000,37.09166666686845,26.595057903128914
1742515440000,37.449999999953434,26.549476316023814
1742515500000,37.233333333084985,26.505995466932063
1742515560000,38.921756520445186,26.482031310343935
1742515620000,37.128094007492464,26.472408257523917
1742515680000,36.125000000465654,26.466243796796153
1742515740000,36.79999999973613,26.459848107294093
1742515800000,39.49999999992239,26.45043660420373
1742515860000,37.15833333359721,26.438063404897814
1742515920000,34.25833333322468,26.426934905164234
1742515980000,37.474999999782696,26.44728795706428
1742516040000,35.125000000310436,26.46307547061205
1742516100000,37.5499933340669,26.476570375461407
1742516160000,37.59167889061188,26.49013415696695
1742516220000,36.19999999995343,26.490852442095647
1742516280000,38.77500000021731,26.487610319494216
1742516340000,37.51666666629414,26.483369485378226
1742516400000,39.908333333830036,26.485435785063505
1742516460000,38.19999999987582,26.472737881521326
1742516520000,37.64999999975165,26.46005965702377
1742516580000,36.69166666688397,26.471330829830876
1742516640000,36.23333333292975,26.48168200730191
1742516700000,36.75000000046567,26.49161500507473
1742516760000,37.49999999961196,26.491570727224335
1742516820000,37.308333333348855,26.52549740015222
1742516880000,35.908333333597206,26.53338377728438
1742516940000,37.624999999922395,26.535459916491977
1742517000000,39.29166666658905,26.53390035220571
1742517060000,38.49166666662009,26.54710991090804
1742517120000,37.25833333330228,26.559365035946236
1742517180000,35.97500000032596,26.507097493430877
1742517240000,33.858333332852155,26.45768341238569
1742517300000,38.76666666707025,26.408943338618794
1742517360000,38.16666666651145,26.366077459671487
1742517420000,37.645823611697125,26.303350504939694
1742517480000,35.46236415765708,26.27149505145824
1742517540000,36.90833333375243,26.247525975108953
1742517600000,39.56739822338251,26.24044151904513
1742517660000,37.69065359783789,26.23640731489767
1742517720000,37.183333333426475,26.23125140520679
1742517780000,37.116666666697704,26.28784833753891
1742517840000,36.02499999998447,26.34128678320925
1742517900000,37.335422152439705,26.393716677842725
1742517960000,35.91453048442709,26.43144632614376
1742518020000,37.691666666651145,26.443489901452267
1742518080000,36.458333333333336,26.450938419841584
1742518140000,35.9250000002794,26.456837213466954
1742518200000,37.05209826336018,26.46783779941052
1742518260000,41.991666666387275,26.479168009351483
1742518320000,36.89789659677053,26.492200456652228
1742518380000,34.699999999720596,26.50808144566198
1742518440000,36.29166666689949,26.52509397973747
1742518500000,35.12499999992239,26.539690911085657
1742518560000,36.1166666665425,26.55440591670155
1742518620000,35.011914482344906,26.58018054539488
1742518680000,35.10476920779675,26.60900050624342
1742518740000,37.916666666666664,26.637417046677214
1742518800000,39.266666666371755,26.64665635812713
1742518860000,37.00000000031044,26.651571199521396
1742518920000,36.54999999989135,26.655329897044155
1742518980000,37.06666666665115,26.646543203620542
1742519040000,36.44166666665114,26.62688875780458
1742519100000,38.14372854239745,26.616867204330962
1742519160000,37.368754374729996,26.60652094662108
1742519220000,36.920794720082625,26.595318650470155
1742519280000,36.17499999973612,26.58168107254729
1742519340000,36.2083333331005,26.5683436000549
1742519400000,38.90000000052775,26.552438012239378
1742519460000,36.791666666589066,26.540709301644828
1742519520000,36.95945608146361,26.528409898756223
1742519580000,35.00691770433784,26.528144231653826
1742519640000,36.84166666663562,26.53484986610871
1742519700000,38.10833333331781,26.534289013336966
1742519760000,37.058333333116025,26.534289013336977
1742519820000,37.0083333334575,26.53352645035789
1742519880000,34.96158525422584,26.531652021357665
1742519940000,36.57182859115016,26.52781460765642
1742520000000,39.32500000034148,26.522968642918322
1742520060000,38.408333333209164,26.520430046162126
1742520120000,35.39999999998448,26.520184058104334
1742520180000,36.87499999999999,26.52318019264801
1742520240000,35.9499999997206,26.529590641433543
1742520300000,39.891666666759804,26.538800434316524
1742520360000,36.633333333690345,26.54772488105248
1742520420000,36.25833333314708,26.557008470352784
1742520480000,38.008333333224684,26.56829440244335
1742520540000,35.85000000001553,26.582497752899105
1742520600000,38.083333333488554,26.599357774378774
1742520660000,38.51666666683741,26.62069477850989
1742520720000,36.87192733918662,26.641313497512332
1742520780000,35.644637053305075,26.660151262976484
1742520840000,35.05833333280559,26.680194369923726
1742520900000,36.64999999998449,26.698633634734314
1742520960000,40.058333333581686,26.740062943424224
1742521020000,36.67711076278831,26.77893889607448
1742521080000,35.15617187273724,26.812073487456324
1742521140000,37.71666666686846,26.819699117247254
1742521200000,36.77499999990687,26.824535242463053
1742521260000,41.78333333305394,26.789034245965425
1742521320000,36.00833333330229,26.752318068462422
1742521380000,37.68333333311602,26.69268564349737
1742521440000,34.32500000034149,26.632118463912814
1742521500000,39.07500000010866,26.57101503036231
1742521560000,38.125,26.49640193267898
1742521620000,36.00833333330229,26.425965712216602
1742521680000,36.49166666669771,26.359790004914828
1742521740000,34.8333333331781,26.3178441213036
1742521800000,36.39166666699263,26.276611603059884
1742521860000,41.75833333322467,26.280050516107544
1742521920000,36.37499999992239,26.283809213630306
1742521980000,36.25833333314708,26.31063175144973
1742522040000,36.54999999989135,26.336588411305804
1742522100000,38.30833333350407,26.363652017421845
1742522160000,39.400000000217304,26.38214539960515
1742522220000,39.03333333320915,26.40202123467309
1742522280000,36.3166666663407,26.425424538489494
1742522340000,38.15000000021731,26.450382486831025
1742522400000,39.28333333344198,26.47539455254526
1742522460000,38.724999999782696,26.48973565631335
1742522520000,35.57499999995344,26.50635460949642
1742522580000,37.19166666696159,26.47832181043276
1742522640000,35.03333333336438,26.451612427119887
1742522700000,36.3166666663407,26.42323032501418
1742522760000,37.88333333369034,26.39665377525251
1742522820000,38.00000000007762,26.382209356500162
1742522880000,35.24999999984478,26.3661856944169
1742522940000,36.833333333100505,26.35008331615516
1742523000000,35.79166666682189,26.3354421069566
1742523060000,42.84166666679084,26.341567209595105
1742523120000,36.26666666668219,26.348932092044784
1742523180000,36.575000000108645,26.359686689930562
1742523240000,36.266666666294135,26.370047706923916
1742523300000,38.29999999996896,26.379100067449933
1742523360000,40.01666666707025,26.40283791502489
1742523420000,37.7166666664804,26.417046185241798
1742523480000,37.883333333302296,26.40705907009626
1742523540000,36.10833333339543,26.395546828992554
1742523600000,35.28333333320916,26.382622616437214
1742523660000,39.67500000027939,26.34725937325194
1742523720000,37.43333333288319,26.320791058235717
1742523780000,35.90833333320915,26.333877622909164
1742523840000,36.55000000027939,26.345281629267458
1742523900000,37.04376520798163,26.3571776117413
1742523960000,41.214707156874184,26.352016782289255
1742524020000,40.08333333341094,26.340494701663232
1742524080000,36.124999999689564,26.3514805283233
1742524140000,36.60833333347304,26.364173512104326
1742524200000,35.666666666899495,26.37774713313219
1742524260000,37.76666666652697,26.391468346994696
1742524320000,41.28333333336438,26.39825269762803
1742524380000,36.30833333319363,26.40608495738749
1742524440000,36.52500000006209,26.41870414475118
1742524500000,36.65833333313155,26.43213017294437
1742524560000,38.82499999987583,26.45261113863443
1742524620000,39.758333333690345,26.490896719946043
1742524680000,36.091666666325175,26.533221425166253
1742524740000,38.525000000372536,26.581666313263817
1742524800000,35.20833333333333,26.629378156949237
1742524860000,38.19166666634071,26.67771973006254
1742524920000,39.333333333488554,26.74807231458527
1742524980000,36.40833333328677,26.812545784527263
1742525040000,34.80000000020179,26.86661887938664
1742525100000,38.1416666666822,26.911555977780388
1742525160000,38.24166666638726,26.94971364530194
1742525220000,37.34166666671324,26.970243808603577
1742525280000,37.158333333597206,26.987418694797206
1742525340000,35.85000000001553,26.997671477045138
1742525400000,37.387507499003355,27.00740768437173
1742525460000,42.42116141127299,27.007456881983295
1742525520000,39.62499999984478,26.986439662327278
1742525580000,36.670888607426164,26.965555276222453
1742525640000,37.370824721725725,26.950333535207537
1742525700000,35.61666666646488,26.94359838218574
1742525760000,36.66666666666667,26.93793573709583
1742525820000,36.19999999995343,26.931604004488797
1742525880000,36.683333333348855,26.924583505319976
1742525940000,34.900000000294916,26.91748428997268
1742526000000,36.91666666651145,26.898680962836618
1742526060000,38.76666666668219,26.887488506208
1742526120000,40.73333333362825,26.868198122717544
1742526180000,36.474999999627464,26.854250599841865
1742526240000,37.65000000013969,26.82681309187801
1742526300000,35.983333333473034,26.802947330513007
1742526360000,38.933333333116025,26.778264888796176
1742526420000,52.10833333355064,26.780616534628475
1742526480000,68.21666666655801,26.7590433819619
1742526540000,35.86666666669771,26.751353795275946
1742526600000,36.04166666666666,26.75644082831067
1742526660000,39.413382217791515,26.753916990837922
1742526720000,39.58663221955341,26.753528329706644
1742526780000,35.491666666542486,26.752204913955836
1742526840000,36.783333333441995,26.763397370584453
1742526900000,35.658333333364375,26.771057438703462
1742526960000,38.08333333348855,26.773128658149904
1742527020000,37.41666666658905,26.7502566885383
1742527080000,37.65833333328676,26.75598329052321
1742527140000,36.89166666668219,26.747226115666546
1742527200000,37.05833333350408,26.736835580106256
1742527260000,39.96133526633719,26.733583617982514
1742527320000,40.13033985045003,26.730277538486057
1742527380000,37.7166666664804,26.72965272881933
1742527440000,35.60000000017074,26.732338918410193
1742527500000,38.008333333224684,26.736564993242705
1742527560000,38.32500000018626,26.745691150186047
1742527620000,36.64999999998449,26.734119871948458
1742527680000,35.57499999995344,26.71788957989668
1742527740000,35.39166666683741,26.70245136939091
1742527800000,36.40833333328677,26.68902042143657
1742527860000,37.124999999844775,26.675097497366707
1742527920000,41.491666666697704,26.660485806735046
1742527980000,37.691666666651145,26.64415219969901
1742528040000,37.300000000201784,26.62627378766016
1742528100000,36.78333333305394,26.608129708518902
1742528160000,40.15833333328677,26.589459214934042
1742528220000,38.616666666542486,26.589946271288422
1742528280000,37.333333333566166,26.598280346685733
1742528340000,39.31666666641831,26.606894848468887
1742528400000,36.31666666672875,26.613502087700645
1742528460000,38.40833333359721,26.620035530515075
1742528520000,39.23333333300737,26.637938541359695
1742528580000,37.224999999937914,26.65980195993445
1742528640000,36.316666667116806,26.68141939045142
1742528700000,38.09166666624757,26.702372653212436
1742528760000,38.29166666682189,26.72278474224634
1742528820000,37.674999999968946,26.743078757012505
1742528880000,35.741666666775316,26.755230567066434
1742528940000,35.04166666651145,26.765837572117558
1742529000000,35.769038493708564,26.777704036024453
1742529060000,41.248541423384296,26.7851623939361
1742529120000,37.35626437342297,26.782392568405587
1742529180000,37.07704103782517,26.77624778672245
1742529240000,39.808333333348855,26.7798293728436
1742529300000,36.15833333344198,26.7845671028363
1742529360000,38.016666666371755,26.78984108679492
1742529420000,37.2833333335196,26.797343722556953
1742529480000,35.60833333331781,26.805549884164225
1742529540000,36.09166666671324,26.815212295073486
1742529600000,35.91666666635622,26.821111088698856
1742529660000,37.20833333364377,26.83115232121711
1742529720000,39.09999999993792,26.84041131171163
1742529780000,36.29166666689949,26.85102815628507
1742529840000,36.69166666649593,26.845665616625634
1742529900000,37.38333333322468,26.83884682766421
1742529960000,38.45000000010865,26.82194252833413
1742530020000,38.10833333331781,26.80294241075185
1742530080000,36.216666666635625,26.783248606846634
1742530140000,38.18333333358168,26.762605289038433
1742530200000,35.14166666621653,26.74926781654604
1742530260000,40.900000000062086,26.742665497075457
1742530320000,36.1971572825267,26.736569913003873
1742530380000,37.38643372721444,26.715793761644456
1742530440000,35.82500000057431,26.70242677058513
1742530500000,37.47499999978269,26.69022576291965
1742530560000,38.275000000139705,26.687869197326208
1742530620000,35.241666666697704,26.68647690491922
1742530680000,37.424999999736116,26.685237125108053
1742530740000,36.54166666674428,26.684031783624974
1742530800000,36.40833333328677,26.678590527787062
1742530860000,39.74999999976716,26.66766865802199
1742530920000,37.958333333566166,26.657386357207137
1742530980000,35.599999999782696,26.660200460588047
1742531040000,37.766666666915015,26.665321931950857
1742531100000,37.875000000155225,26.675289368051757
1742531160000,37.85833333308498,26.688685877678008
1742531220000,38.067623189792776,26.70228409751164
1742531280000,34.49850810928585,26.716959745038306
1742531340000,35.27500000045014,26.732742338824934
1742531400000,35.42500000020179,26.74969091600541
1742531460000,41.19166666603027,26.768046544876334
1742531520000,36.29166666689949,26.788404516537533
1742531580000,35.65833333336437,26.80943157571586
1742531640000,36.291666666511446,26.83242653935637
1742531700000,37.325000000031054,26.85124954553707
1742531760000,38.37500000023283,26.862643712373046
1742531820000,37.524999999829255,26.872857136531735
1742531880000,35.97499999993792,26.880453247755742
1742531940000,38.34166666686845,26.906385308806037
1742532000000,37.116666666697704,26.934265595273878
1742532060000,41.008333333302296,26.962259036248305
1742532120000,35.191666666651145,26.97173449623368
1742532180000,37.55833333319363,26.866013748764527
1742532240000,34.93333333327124,26.756288315714862
1742532300000,35.466666667101286,26.64609058559425
1742532360000,38.49999999976716,26.595151378590877
1742532420000,36.9166666668995,26.545993125125765
1742532480000,36.283333333364375,26.465476314055902
1742532540000,34.67499999989134,26.368069962939433
1742532600000,37.43021414855707,26.267529723966966
1742532660000,40.361696808408844,26.175505591554547
1742532720000,35.349999999549865,26.09844737257696
1742532780000,37.466666667023674,26.135980230431777
1742532840000,36.64999999998449,26.182417855977935
1742532900000,36.80833333327125,26.249715268823138
1742532960000,38.19372687583289,26.25999264987684
1742533020000,37.05623520762295,26.269738696725753
1742533080000,34.71666666679084,26.315625309022504
1742533140000,36.19166666641831,26.363022287993964
